Project,AuthorID,CommentCount,IssueCount
HHH,1805,1,1
HHH,1809,1,1
HHH,1810,1,1
HHH,1824,1,1
HHH,1828,1,1
HHH,1831,1,1
HHH,1833,1,1
HHH,1836,1,1
HHH,1840,1,1
HHH,1841,1,1
HHH,1847,1,1
HHH,1848,1,1
HHH,1854,1,1
HHH,1863,1,1
HHH,1870,1,1
HHH,1875,1,1
HHH,1876,1,1
HHH,1882,1,1
HHH,1887,1,1
HHH,1890,1,1
HHH,1893,1,1
HHH,1895,1,1
HHH,1899,1,1
HHH,1900,1,1
HHH,1901,1,1
HHH,1904,1,1
HHH,1905,1,1
HHH,1907,1,1
HHH,1908,1,1
HHH,1909,1,1
HHH,1910,1,1
HHH,1916,1,1
HHH,1917,1,1
HHH,1918,1,1
HHH,1921,1,1
HHH,1928,1,1
HHH,1929,1,1
HHH,1934,1,1
HHH,1935,1,1
HHH,1936,1,1
HHH,1946,1,1
HHH,1947,1,1
HHH,1958,1,1
HHH,1959,1,1
HHH,1963,1,1
HHH,1969,1,1
HHH,1970,1,1
HHH,1971,1,1
HHH,1974,1,1
HHH,1981,1,1
HHH,1983,1,1
HHH,1986,1,1
HHH,1992,1,1
HHH,1999,1,1
HHH,2001,1,1
HHH,2003,1,1
HHH,2007,1,1
HHH,2008,1,1
HHH,2009,1,1
HHH,2011,1,1
HHH,2024,1,1
HHH,2026,1,1
HHH,2027,1,1
HHH,2028,1,1
HHH,2029,1,1
HHH,2032,1,1
HHH,2033,1,1
HHH,2034,1,1
HHH,2036,1,1
HHH,2038,1,1
HHH,2047,1,1
HHH,2048,1,1
HHH,2050,1,1
HHH,2051,1,1
HHH,2060,1,1
HHH,2074,1,1
HHH,2079,1,1
HHH,2080,1,1
HHH,2081,1,1
HHH,2083,1,1
HHH,2086,1,1
HHH,2088,1,1
HHH,2092,1,1
HHH,2095,1,1
HHH,2096,1,1
HHH,2098,1,1
HHH,2107,1,1
HHH,2109,1,1
HHH,2116,1,1
HHH,2117,1,1
HHH,2125,1,1
HHH,2138,1,1
HHH,2141,1,1
HHH,2144,1,1
HHH,2151,1,1
HHH,2153,1,1
HHH,2154,1,1
HHH,2155,1,1
HHH,2158,1,1
HHH,2160,1,1
HHH,2162,1,1
HHH,2164,1,1
HHH,2167,1,1
HHH,2168,1,1
HHH,2171,1,1
HHH,2172,1,1
HHH,2178,1,1
HHH,2183,1,1
HHH,2186,1,1
HHH,2188,1,1
HHH,2192,1,1
HHH,2193,1,1
HHH,2194,1,1
HHH,2195,1,1
HHH,2196,1,1
HHH,2197,1,1
HHH,2198,1,1
HHH,2200,1,1
HHH,2201,1,1
HHH,2202,1,1
HHH,2205,1,1
HHH,2210,1,1
HHH,2215,1,1
HHH,2216,1,1
HHH,2219,1,1
HHH,2223,1,1
HHH,2225,1,1
HHH,2227,1,1
HHH,2228,1,1
HHH,2231,1,1
HHH,2235,1,1
HHH,2237,1,1
HHH,2238,1,1
HHH,2239,1,1
HHH,2243,1,1
HHH,2245,1,1
HHH,2249,1,1
HHH,2250,1,1
HHH,2255,1,1
HHH,2257,1,1
HHH,2259,1,1
HHH,2261,1,1
HHH,2265,1,1
HHH,2274,1,1
HHH,2280,1,1
HHH,2281,1,1
HHH,2282,1,1
HHH,2289,1,1
HHH,2291,1,1
HHH,2294,1,1
HHH,2295,1,1
HHH,2296,1,1
HHH,2308,1,1
HHH,2309,1,1
HHH,2318,1,1
HHH,2320,1,1
HHH,2321,1,1
HHH,2324,1,1
HHH,2326,1,1
HHH,2327,1,1
HHH,2335,1,1
HHH,2336,1,1
HHH,2349,1,1
HHH,2352,1,1
HHH,2353,1,1
HHH,2354,1,1
HHH,2357,1,1
HHH,2360,1,1
HHH,2361,1,1
HHH,2364,1,1
HHH,2365,1,1
HHH,2366,1,1
HHH,2367,1,1
HHH,2369,1,1
HHH,2377,1,1
HHH,2382,1,1
HHH,2383,1,1
HHH,2390,1,1
HHH,2393,1,1
HHH,2397,1,1
HHH,2398,1,1
HHH,2400,1,1
HHH,2402,1,1
HHH,2406,1,1
HHH,2410,1,1
HHH,2412,1,1
HHH,2417,1,1
HHH,2418,1,1
HHH,2419,1,1
HHH,2420,1,1
HHH,2422,1,1
HHH,2423,1,1
HHH,2424,1,1
HHH,2425,1,1
HHH,2426,1,1
HHH,2427,1,1
HHH,2429,1,1
HHH,2432,1,1
HHH,2433,1,1
HHH,2434,1,1
HHH,2437,1,1
HHH,2440,1,1
HHH,2442,1,1
HHH,2445,1,1
HHH,2448,1,1
HHH,2450,1,1
HHH,2452,1,1
HHH,2453,1,1
HHH,2454,1,1
HHH,2455,1,1
HHH,2457,1,1
HHH,2458,1,1
HHH,2460,1,1
HHH,2461,1,1
HHH,2462,1,1
HHH,2463,1,1
HHH,2466,1,1
HHH,2470,1,1
HHH,2473,1,1
HHH,2478,1,1
HHH,2479,1,1
HHH,2480,1,1
HHH,2481,1,1
HHH,2482,1,1
HHH,2484,1,1
HHH,2485,1,1
HHH,2486,1,1
HHH,2488,1,1
HHH,2491,1,1
HHH,2501,1,1
HHH,2505,1,1
HHH,2506,1,1
HHH,2508,1,1
HHH,2512,1,1
HHH,2514,1,1
HHH,2516,1,1
HHH,2517,1,1
HHH,2521,1,1
HHH,2525,1,1
HHH,2527,1,1
HHH,2529,1,1
HHH,2530,1,1
HHH,2534,1,1
HHH,2535,1,1
HHH,2536,1,1
HHH,2540,1,1
HHH,2542,1,1
HHH,2543,1,1
HHH,2544,1,1
HHH,2546,1,1
HHH,2547,1,1
HHH,2548,1,1
HHH,2549,1,1
HHH,2553,1,1
HHH,2557,1,1
HHH,2558,1,1
HHH,2559,1,1
HHH,2560,1,1
HHH,2562,1,1
HHH,2567,1,1
HHH,2568,1,1
HHH,2572,1,1
HHH,2573,1,1
HHH,2577,1,1
HHH,2581,1,1
HHH,2589,1,1
HHH,2590,1,1
HHH,2594,1,1
HHH,2595,1,1
HHH,2600,1,1
HHH,2601,1,1
HHH,2605,1,1
HHH,2607,1,1
HHH,2611,1,1
HHH,2612,1,1
HHH,2615,1,1
HHH,2616,1,1
HHH,2621,1,1
HHH,2622,1,1
HHH,2623,1,1
HHH,2625,1,1
HHH,2626,1,1
HHH,2628,1,1
HHH,2633,1,1
HHH,2642,1,1
HHH,2644,1,1
HHH,2648,1,1
HHH,2649,1,1
HHH,2651,1,1
HHH,2653,1,1
HHH,2654,1,1
HHH,2655,1,1
HHH,2656,1,1
HHH,2660,1,1
HHH,2661,1,1
HHH,2662,1,1
HHH,2666,1,1
HHH,2674,1,1
HHH,2676,1,1
HHH,2680,1,1
HHH,2684,1,1
HHH,2686,1,1
HHH,2689,1,1
HHH,2693,1,1
HHH,2694,1,1
HHH,2697,1,1
HHH,2704,1,1
HHH,2708,1,1
HHH,2709,1,1
HHH,2710,1,1
HHH,2712,1,1
HHH,2713,1,1
HHH,2717,1,1
HHH,2720,1,1
HHH,2721,1,1
HHH,2724,1,1
HHH,2726,1,1
HHH,2728,1,1
HHH,2729,1,1
HHH,2730,1,1
HHH,2731,1,1
HHH,2732,1,1
HHH,2737,1,1
HHH,2738,1,1
HHH,2739,1,1
HHH,2740,1,1
HHH,2742,1,1
HHH,2743,1,1
HHH,2744,1,1
HHH,2745,1,1
HHH,2747,1,1
HHH,2748,1,1
HHH,2751,1,1
HHH,2753,1,1
HHH,2755,1,1
HHH,2757,1,1
HHH,2759,1,1
HHH,2761,1,1
HHH,2767,1,1
HHH,2769,1,1
HHH,2771,1,1
HHH,2774,1,1
HHH,2777,1,1
HHH,2778,1,1
HHH,2782,1,1
HHH,2783,1,1
HHH,2784,1,1
HHH,2785,1,1
HHH,2786,1,1
HHH,2787,1,1
HHH,2788,1,1
HHH,2790,1,1
HHH,2791,1,1
HHH,2798,1,1
HHH,2799,1,1
HHH,2803,1,1
HHH,2805,1,1
HHH,2813,1,1
HHH,2814,1,1
HHH,2815,1,1
HHH,2816,1,1
HHH,2818,1,1
HHH,2819,1,1
HHH,2820,1,1
HHH,2823,1,1
HHH,2827,1,1
HHH,2828,1,1
HHH,2829,1,1
HHH,2830,1,1
HHH,2833,1,1
HHH,2834,1,1
HHH,2835,1,1
HHH,2837,1,1
HHH,2840,1,1
HHH,2845,1,1
HHH,2847,1,1
HHH,2848,1,1
HHH,2849,1,1
HHH,2851,1,1
HHH,2854,1,1
HHH,2857,1,1
HHH,2858,1,1
HHH,2860,1,1
HHH,2861,1,1
HHH,2862,1,1
HHH,2864,1,1
HHH,2865,1,1
HHH,2868,1,1
HHH,2870,1,1
HHH,2871,1,1
HHH,2872,1,1
HHH,2874,1,1
HHH,2875,1,1
HHH,2877,1,1
HHH,2878,1,1
HHH,2879,1,1
HHH,2881,1,1
HHH,2882,1,1
HHH,2883,1,1
HHH,2885,1,1
HHH,2886,1,1
HHH,2888,1,1
HHH,2893,1,1
HHH,2895,1,1
HHH,2897,1,1
HHH,2898,1,1
HHH,2901,1,1
HHH,2902,1,1
HHH,2905,1,1
HHH,2908,1,1
HHH,2911,1,1
HHH,2912,1,1
HHH,2921,1,1
HHH,2922,1,1
HHH,2923,1,1
HHH,2924,1,1
HHH,2925,1,1
HHH,2927,1,1
HHH,2933,1,1
HHH,2934,1,1
HHH,2936,1,1
HHH,2937,1,1
HHH,2941,1,1
HHH,2942,1,1
HHH,2946,1,1
HHH,2948,1,1
HHH,2951,1,1
HHH,2952,1,1
HHH,2954,1,1
HHH,2956,1,1
HHH,2957,1,1
HHH,2958,1,1
HHH,2962,1,1
HHH,2963,1,1
HHH,2964,1,1
HHH,2968,1,1
HHH,2970,1,1
HHH,2971,1,1
HHH,2972,1,1
HHH,2974,1,1
HHH,2975,1,1
HHH,2976,1,1
HHH,2981,1,1
HHH,2982,1,1
HHH,2984,1,1
HHH,2985,1,1
HHH,2986,1,1
HHH,2987,1,1
HHH,2991,1,1
HHH,2992,1,1
HHH,2995,1,1
HHH,2997,1,1
HHH,2998,1,1
HHH,2999,1,1
HHH,3001,1,1
HHH,3002,1,1
HHH,3005,1,1
HHH,3008,1,1
HHH,3010,1,1
HHH,3012,1,1
HHH,3024,1,1
HHH,3025,1,1
HHH,3030,1,1
HHH,3031,1,1
HHH,3033,1,1
HHH,3035,1,1
HHH,3036,1,1
HHH,3038,1,1
HHH,3040,1,1
HHH,3041,1,1
HHH,3042,1,1
HHH,3043,1,1
HHH,3044,1,1
HHH,3046,1,1
HHH,3052,1,1
HHH,3054,1,1
HHH,3058,1,1
HHH,3062,1,1
HHH,3063,1,1
HHH,3067,1,1
HHH,3069,1,1
HHH,3073,1,1
HHH,3075,1,1
HHH,3076,1,1
HHH,3080,1,1
HHH,3081,1,1
HHH,3085,1,1
HHH,3086,1,1
HHH,3092,1,1
HHH,3094,1,1
HHH,3095,1,1
HHH,3098,1,1
HHH,3099,1,1
HHH,3103,1,1
HHH,3105,1,1
HHH,3108,1,1
HHH,3109,1,1
HHH,3112,1,1
HHH,3114,1,1
HHH,3122,1,1
HHH,3124,1,1
HHH,3129,1,1
HHH,3132,1,1
HHH,3143,1,1
HHH,3144,1,1
HHH,3149,1,1
HHH,3151,1,1
HHH,3152,1,1
HHH,3153,1,1
HHH,3155,1,1
HHH,3157,1,1
HHH,3158,1,1
HHH,3159,1,1
HHH,3163,1,1
HHH,3164,1,1
HHH,3165,1,1
HHH,3166,1,1
HHH,3167,1,1
HHH,3168,1,1
HHH,3170,1,1
HHH,3171,1,1
HHH,3172,1,1
HHH,3175,1,1
HHH,3179,1,1
HHH,3182,1,1
HHH,3183,1,1
HHH,3184,1,1
HHH,3190,1,1
HHH,3197,1,1
HHH,3201,1,1
HHH,3206,1,1
HHH,3209,1,1
HHH,3210,1,1
HHH,3211,1,1
HHH,3213,1,1
HHH,3214,1,1
HHH,3217,1,1
HHH,3225,1,1
HHH,3232,1,1
HHH,3234,1,1
HHH,3240,1,1
HHH,3243,1,1
HHH,3246,1,1
HHH,3250,1,1
HHH,3253,1,1
HHH,3255,1,1
HHH,3256,1,1
HHH,3257,1,1
HHH,3258,1,1
HHH,3259,1,1
HHH,3261,1,1
HHH,3262,1,1
HHH,3263,1,1
HHH,3268,1,1
HHH,3270,1,1
HHH,3272,1,1
HHH,3279,1,1
HHH,3280,1,1
HHH,3281,1,1
HHH,3282,1,1
HHH,3284,1,1
HHH,3285,1,1
HHH,3290,1,1
HHH,3292,1,1
HHH,3293,1,1
HHH,3296,1,1
HHH,3299,1,1
HHH,3300,1,1
HHH,3301,1,1
HHH,3303,1,1
HHH,3305,1,1
HHH,3306,1,1
HHH,3307,1,1
HHH,3310,1,1
HHH,3318,1,1
HHH,3320,1,1
HHH,3322,1,1
HHH,3326,1,1
HHH,3328,1,1
HHH,3329,1,1
HHH,3330,1,1
HHH,3331,1,1
HHH,3332,1,1
HHH,3334,1,1
HHH,3336,1,1
HHH,3338,1,1
HHH,3344,1,1
HHH,3347,1,1
HHH,3348,1,1
HHH,3349,1,1
HHH,3350,1,1
HHH,3352,1,1
HHH,3363,1,1
HHH,3366,1,1
HHH,3372,1,1
HHH,3373,1,1
HHH,3374,1,1
HHH,3378,1,1
HHH,3379,1,1
HHH,3386,1,1
HHH,3389,1,1
HHH,3390,1,1
HHH,3391,1,1
HHH,3392,1,1
HHH,3394,1,1
HHH,3397,1,1
HHH,3405,1,1
HHH,3406,1,1
HHH,3410,1,1
HHH,3413,1,1
HHH,3415,1,1
HHH,3422,1,1
HHH,3425,1,1
HHH,3428,1,1
HHH,3431,1,1
HHH,3433,1,1
HHH,3437,1,1
HHH,3439,1,1
HHH,3442,1,1
HHH,3445,1,1
HHH,3446,1,1
HHH,3447,1,1
HHH,3449,1,1
HHH,3450,1,1
HHH,3453,1,1
HHH,3458,1,1
HHH,3459,1,1
HHH,3461,1,1
HHH,3463,1,1
HHH,3470,1,1
HHH,3477,1,1
HHH,3478,1,1
HHH,3479,1,1
HHH,3480,1,1
HHH,3481,1,1
HHH,3484,1,1
HHH,3485,1,1
HHH,3489,1,1
HHH,3491,1,1
HHH,3492,1,1
HHH,3498,1,1
HHH,3505,1,1
HHH,3506,1,1
HHH,3507,1,1
HHH,3510,1,1
HHH,3514,1,1
HHH,3515,1,1
HHH,3519,1,1
HHH,3520,1,1
HHH,3523,1,1
HHH,3524,1,1
HHH,3526,1,1
HHH,3529,1,1
HHH,3532,1,1
HHH,3534,1,1
HHH,3535,1,1
HHH,3538,1,1
HHH,3542,1,1
HHH,3547,1,1
HHH,3554,1,1
HHH,3560,1,1
HHH,3566,1,1
HHH,3571,1,1
HHH,3573,1,1
HHH,3575,1,1
HHH,3576,1,1
HHH,3577,1,1
HHH,3579,1,1
HHH,3582,1,1
HHH,3585,1,1
HHH,3587,1,1
HHH,3588,1,1
HHH,3591,1,1
HHH,3592,1,1
HHH,3593,1,1
HHH,3595,1,1
HHH,3596,1,1
HHH,3597,1,1
HHH,3599,1,1
HHH,3600,1,1
HHH,3603,1,1
HHH,3605,1,1
HHH,3606,1,1
HHH,3607,1,1
HHH,3612,1,1
HHH,3613,1,1
HHH,3617,1,1
HHH,3618,1,1
HHH,3619,1,1
HHH,3621,1,1
HHH,3626,1,1
HHH,3627,1,1
HHH,3632,1,1
HHH,3633,1,1
HHH,3634,1,1
HHH,3635,1,1
HHH,3636,1,1
HHH,3637,1,1
HHH,3641,1,1
HHH,3642,1,1
HHH,3643,1,1
HHH,3645,1,1
HHH,3647,1,1
HHH,3649,1,1
HHH,3659,1,1
HHH,3665,1,1
HHH,3667,1,1
HHH,3668,1,1
HHH,3673,1,1
HHH,3675,1,1
HHH,3676,1,1
HHH,3677,1,1
HHH,3678,1,1
HHH,3681,1,1
HHH,3682,1,1
HHH,3685,1,1
HHH,3688,1,1
HHH,3689,1,1
HHH,3692,1,1
HHH,3695,1,1
HHH,3704,1,1
HHH,3705,1,1
HHH,3706,1,1
HHH,3711,1,1
HHH,3712,1,1
HHH,3713,1,1
HHH,3717,1,1
HHH,3718,1,1
HHH,3719,1,1
HHH,3723,1,1
HHH,3726,1,1
HHH,3730,1,1
HHH,3732,1,1
HHH,3742,1,1
HHH,3743,1,1
HHH,3748,1,1
HHH,3749,1,1
HHH,3752,1,1
HHH,3754,1,1
HHH,3755,1,1
HHH,3758,1,1
HHH,3763,1,1
HHH,3767,1,1
HHH,3768,1,1
HHH,3771,1,1
HHH,3775,1,1
HHH,3776,1,1
HHH,3778,1,1
HHH,3779,1,1
HHH,3780,1,1
HHH,3782,1,1
HHH,3784,1,1
HHH,3787,1,1
HHH,3788,1,1
HHH,3792,1,1
HHH,3794,1,1
HHH,3800,1,1
HHH,3801,1,1
HHH,3802,1,1
HHH,3807,1,1
HHH,3812,1,1
HHH,3813,1,1
HHH,3814,1,1
HHH,3816,1,1
HHH,3817,1,1
HHH,3818,1,1
HHH,3819,1,1
HHH,3820,1,1
HHH,3823,1,1
HHH,3825,1,1
HHH,3830,1,1
HHH,3832,1,1
HHH,3840,1,1
HHH,3841,1,1
HHH,3843,1,1
HHH,3844,1,1
HHH,3845,1,1
HHH,3847,1,1
HHH,3854,1,1
HHH,3855,1,1
HHH,3856,1,1
HHH,3863,1,1
HHH,3864,1,1
HHH,3865,1,1
HHH,3866,1,1
HHH,3867,1,1
HHH,3868,1,1
HHH,3872,1,1
HHH,3874,1,1
HHH,3875,1,1
HHH,3876,1,1
HHH,3881,1,1
HHH,3888,1,1
HHH,3890,1,1
HHH,3891,1,1
HHH,3895,1,1
HHH,3899,1,1
HHH,3900,1,1
HHH,3903,1,1
HHH,3908,1,1
HHH,3914,1,1
HHH,3922,1,1
HHH,3926,1,1
HHH,3928,1,1
HHH,3933,1,1
HHH,3935,1,1
HHH,3939,1,1
HHH,3942,1,1
HHH,3943,1,1
HHH,3945,1,1
HHH,3946,1,1
HHH,3947,1,1
HHH,3948,1,1
HHH,3950,1,1
HHH,3958,1,1
HHH,3962,1,1
HHH,3965,1,1
HHH,3966,1,1
HHH,3967,1,1
HHH,3968,1,1
HHH,3970,1,1
HHH,3971,1,1
HHH,3972,1,1
HHH,3973,1,1
HHH,3974,1,1
HHH,3975,1,1
HHH,3978,1,1
HHH,3979,1,1
HHH,3980,1,1
HHH,3983,1,1
HHH,3985,1,1
HHH,3989,1,1
HHH,3991,1,1
HHH,3992,1,1
HHH,3993,1,1
HHH,3994,1,1
HHH,3995,1,1
HHH,3998,1,1
HHH,3999,1,1
HHH,4000,1,1
HHH,4007,1,1
HHH,4008,1,1
HHH,4009,1,1
HHH,4010,1,1
HHH,4011,1,1
HHH,4013,1,1
HHH,4014,1,1
HHH,4015,1,1
HHH,4021,1,1
HHH,4022,1,1
HHH,4023,1,1
HHH,4027,1,1
HHH,4029,1,1
HHH,4031,1,1
HHH,4033,1,1
HHH,4034,1,1
HHH,4035,1,1
HHH,4036,1,1
HHH,4037,1,1
HHH,4038,1,1
HHH,4039,1,1
HHH,4041,1,1
HHH,4045,1,1
HHH,4046,1,1
HHH,4047,1,1
HHH,4050,1,1
HHH,4052,1,1
HHH,4053,1,1
HHH,4055,1,1
HHH,4058,1,1
HHH,4059,1,1
HHH,4060,1,1
HHH,4061,1,1
HHH,4062,1,1
HHH,4066,1,1
HHH,4067,1,1
HHH,4081,1,1
HHH,4084,1,1
HHH,4085,1,1
HHH,4086,1,1
HHH,4087,1,1
HHH,4088,1,1
HHH,4089,1,1
HHH,4091,1,1
HHH,4092,1,1
HHH,4093,1,1
HHH,4094,1,1
HHH,4100,1,1
HHH,4101,1,1
HHH,4102,1,1
HHH,4105,1,1
HHH,4106,1,1
HHH,4107,1,1
HHH,4109,1,1
HHH,4110,1,1
HHH,4111,1,1
HHH,4112,1,1
HHH,4115,1,1
HHH,4116,1,1
HHH,4117,1,1
HHH,4118,1,1
HHH,4120,1,1
HHH,4121,1,1
HHH,4123,1,1
HHH,4124,1,1
HHH,4125,1,1
HHH,4130,1,1
HHH,4131,1,1
HHH,4132,1,1
HHH,4135,1,1
HHH,4136,1,1
HHH,4137,1,1
HHH,4140,1,1
HHH,4142,1,1
HHH,4143,1,1
HHH,4144,1,1
HHH,4145,1,1
HHH,4146,1,1
HHH,4147,1,1
HHH,4148,1,1
HHH,4150,1,1
HHH,4151,1,1
HHH,4152,1,1
HHH,4153,1,1
HHH,4158,1,1
HHH,4162,1,1
HHH,4165,1,1
HHH,4166,1,1
HHH,4170,1,1
HHH,4171,1,1
HHH,4174,1,1
HHH,4179,1,1
HHH,4184,1,1
HHH,4191,1,1
HHH,4192,1,1
HHH,4197,1,1
HHH,4200,1,1
HHH,4204,1,1
HHH,4205,1,1
HHH,4207,1,1
HHH,4208,1,1
HHH,4209,1,1
HHH,4218,1,1
HHH,4221,1,1
HHH,4223,1,1
HHH,4224,1,1
HHH,4231,1,1
HHH,4234,1,1
HHH,4236,1,1
HHH,4239,1,1
HHH,4242,1,1
HHH,4243,1,1
HHH,4244,1,1
HHH,4245,1,1
HHH,4253,1,1
HHH,4254,1,1
HHH,4255,1,1
HHH,4258,1,1
HHH,4262,1,1
HHH,4263,1,1
HHH,4264,1,1
HHH,4265,1,1
HHH,4266,1,1
HHH,4267,1,1
HHH,4268,1,1
HHH,4269,1,1
HHH,4273,1,1
HHH,4275,1,1
HHH,4276,1,1
HHH,4280,1,1
HHH,4284,1,1
HHH,4286,1,1
HHH,4289,1,1
HHH,4291,1,1
HHH,4294,1,1
HHH,4295,1,1
HHH,4297,1,1
HHH,4298,1,1
HHH,4300,1,1
HHH,4308,1,1
HHH,4310,1,1
HHH,4312,1,1
HHH,4313,1,1
HHH,4315,1,1
HHH,4316,1,1
HHH,4318,1,1
HHH,4319,1,1
HHH,4320,1,1
HHH,4321,1,1
HHH,4322,1,1
HHH,4324,1,1
HHH,4327,1,1
HHH,4328,1,1
HHH,4329,1,1
HHH,4330,1,1
HHH,4332,1,1
HHH,4333,1,1
HHH,4337,1,1
HHH,4340,1,1
HHH,4341,1,1
HHH,4345,1,1
HHH,4349,1,1
HHH,4350,1,1
HHH,4351,1,1
HHH,4352,1,1
HHH,4354,1,1
HHH,4356,1,1
HHH,4359,1,1
HHH,4361,1,1
HHH,4364,1,1
HHH,4365,1,1
HHH,4369,1,1
HHH,4370,1,1
HHH,4371,1,1
HHH,4372,1,1
HHH,4373,1,1
HHH,4374,1,1
HHH,4375,1,1
HHH,4377,1,1
HHH,4378,1,1
HHH,4380,1,1
HHH,4381,1,1
HHH,4382,1,1
HHH,4384,1,1
HHH,4385,1,1
HHH,4386,1,1
HHH,4387,1,1
HHH,4389,1,1
HHH,4392,1,1
HHH,4393,1,1
HHH,4395,1,1
HHH,4396,1,1
HHH,4397,1,1
HHH,4398,1,1
HHH,4400,1,1
HHH,4403,1,1
HHH,4404,1,1
HHH,4406,1,1
HHH,4407,1,1
HHH,4409,1,1
HHH,4411,1,1
HHH,4414,1,1
HHH,4417,1,1
HHH,4418,1,1
HHH,4424,1,1
HHH,4426,1,1
HHH,4428,1,1
HHH,4439,1,1
HHH,4440,1,1
HHH,4442,1,1
HHH,4444,1,1
HHH,4451,1,1
HHH,4452,1,1
HHH,4455,1,1
HHH,4456,1,1
HHH,4460,1,1
HHH,4461,1,1
HHH,4462,1,1
HHH,4463,1,1
HHH,4468,1,1
HHH,4472,1,1
HHH,4474,1,1
HHH,4475,1,1
HHH,4484,1,1
HHH,4488,1,1
HHH,4489,1,1
HHH,4490,1,1
HHH,4492,1,1
HHH,4494,1,1
HHH,4495,1,1
HHH,4496,1,1
HHH,4497,1,1
HHH,4498,1,1
HHH,4499,1,1
HHH,4503,1,1
HHH,4506,1,1
HHH,4507,1,1
HHH,4511,1,1
HHH,4516,1,1
HHH,4524,1,1
HHH,4526,1,1
HHH,4534,1,1
HHH,4539,1,1
HHH,4542,1,1
HHH,4544,1,1
HHH,4546,1,1
HHH,4550,1,1
HHH,4551,1,1
HHH,4555,1,1
HHH,4556,1,1
HHH,4560,1,1
HHH,4561,1,1
HHH,4562,1,1
HHH,4566,1,1
HHH,4567,1,1
HHH,4569,1,1
HHH,4571,1,1
HHH,4576,1,1
HHH,4577,1,1
HHH,4578,1,1
HHH,4583,1,1
HHH,4584,1,1
HHH,4587,1,1
HHH,4590,1,1
HHH,4596,1,1
HHH,4600,1,1
HHH,4601,1,1
HHH,4604,1,1
HHH,4606,1,1
HHH,4607,1,1
HHH,4608,1,1
HHH,4609,1,1
HHH,4610,1,1
HHH,4611,1,1
HHH,4612,1,1
HHH,4618,1,1
HHH,4619,1,1
HHH,4620,1,1
HHH,4621,1,1
HHH,4625,1,1
HHH,4626,1,1
HHH,4627,1,1
HHH,4629,1,1
HHH,4633,1,1
HHH,4639,1,1
HHH,4640,1,1
HHH,4643,1,1
HHH,4644,1,1
HHH,4650,1,1
HHH,4652,1,1
HHH,4653,1,1
HHH,4655,1,1
HHH,4658,1,1
HHH,4663,1,1
HHH,4664,1,1
HHH,4665,1,1
HHH,4666,1,1
HHH,4667,1,1
HHH,4669,1,1
HHH,4670,1,1
HHH,4671,1,1
HHH,4672,1,1
HHH,4673,1,1
HHH,4674,1,1
HHH,4676,1,1
HHH,4679,1,1
HHH,4680,1,1
HHH,4681,1,1
HHH,4686,1,1
HHH,4687,1,1
HHH,4693,1,1
HHH,4694,1,1
HHH,4697,1,1
HHH,4698,1,1
HHH,4699,1,1
HHH,4701,1,1
HHH,4708,1,1
HHH,4713,1,1
HHH,4714,1,1
HHH,4716,1,1
HHH,4722,1,1
HHH,4727,1,1
HHH,4730,1,1
HHH,4733,1,1
HHH,4735,1,1
HHH,4736,1,1
HHH,4737,1,1
HHH,4738,1,1
HHH,4739,1,1
HHH,4740,1,1
HHH,4741,1,1
HHH,4744,1,1
HHH,4745,1,1
HHH,4746,1,1
HHH,4747,1,1
HHH,4751,1,1
HHH,4754,1,1
HHH,4755,1,1
HHH,4757,1,1
HHH,4761,1,1
HHH,4762,1,1
HHH,4773,1,1
HHH,4774,1,1
HHH,4775,1,1
HHH,4776,1,1
HHH,4786,1,1
HHH,4787,1,1
HHH,4788,1,1
HHH,4791,1,1
HHH,4795,1,1
HHH,4798,1,1
HHH,4801,1,1
HHH,4805,1,1
HHH,4806,1,1
HHH,4808,1,1
HHH,4809,1,1
HHH,4811,1,1
HHH,4816,1,1
HHH,4817,1,1
HHH,4818,1,1
HHH,4819,1,1
HHH,4820,1,1
HHH,4821,1,1
HHH,4822,1,1
HHH,4823,1,1
HHH,4824,1,1
HHH,4825,1,1
HHH,4826,1,1
HHH,4827,1,1
HHH,4829,1,1
HHH,4832,1,1
HHH,4835,1,1
HHH,4837,1,1
HHH,4843,1,1
HHH,4848,1,1
HHH,4849,1,1
HHH,4851,1,1
HHH,4852,1,1
HHH,4854,1,1
HHH,4857,1,1
HHH,4858,1,1
HHH,4860,1,1
HHH,4865,1,1
HHH,4866,1,1
HHH,4867,1,1
HHH,4868,1,1
HHH,4872,1,1
HHH,4873,1,1
HHH,4875,1,1
HHH,4876,1,1
HHH,4881,1,1
HHH,4882,1,1
HHH,4883,1,1
HHH,4885,1,1
HHH,4886,1,1
HHH,4889,1,1
HHH,4890,1,1
HHH,4891,1,1
HHH,4894,1,1
HHH,4896,1,1
HHH,4898,1,1
HHH,4900,1,1
HHH,4902,1,1
HHH,4903,1,1
HHH,4904,1,1
HHH,4906,1,1
HHH,4907,1,1
HHH,4908,1,1
HHH,4909,1,1
HHH,4910,1,1
HHH,4911,1,1
HHH,4913,1,1
HHH,4914,1,1
HHH,4915,1,1
HHH,4917,1,1
HHH,4918,1,1
HHH,4919,1,1
HHH,4920,1,1
HHH,4921,1,1
HHH,4923,1,1
HHH,4928,1,1
HHH,4933,1,1
HHH,4934,1,1
HHH,4935,1,1
HHH,4938,1,1
HHH,4940,1,1
HHH,4941,1,1
HHH,4942,1,1
HHH,4943,1,1
HHH,4951,1,1
